"LB_NOM","CD_REF","CD_TYPE_STATUT","LB_TYPE_STATUT","REGROUPEMENT_TYPE","CODE_STATUT","LB_ADM_TR","NIVEAU_ADMIN","FULL_CITATION","DOC_URL"
"Carex heleonastes",88562,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367"
"Carex hordeistichos",88576,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367"
"Carex melanostachya",88669,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367"
"Carex vaginata",88932,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367"
"Carlina acanthifolia",89145,"REGLSO","Réglementation sans objet","Réglementation","PV1","France métropolitaine","Territoire","Arrêté ministériel du 13 octobre 1989 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale permanente ou temporaire, modifié par les arrêtés ministériels du 5 octobre 1992 (JORF du 28 octobre 1992, p. 14960) et du 9 mars 2009 (JORF du 13 mai 2009, p. 7974)","https://www.legifrance.gouv.fr/loda/id/LEGITEXT000006059328/"
"Carlina acanthifolia",89145,"REGL","Réglementation","Réglementation","V04P6","Alpes-de-Haute-Provence","Département","Arrêté préfectoral n° 95/1533 du 28 juillet 1995 : Réglementation de la cueillette de certaines espèces végétales sauvages [dans le département des Alpes-de-Haute-Provence]","https://inpn.mnhn.fr/docs-web/docs/download/732"
"Carlina acanthifolia",89145,"REGL","Réglementation","Réglementation","PV262","Drôme","Département","Arrêté préfectoral n° 08-5843 du 29 décembre 2008 [Protection et réglementation de certaines espèces végétales et champignons dans le département de la Drôme]","https://inpn.mnhn.fr/docs-web/docs/download/3622"
"Carlina acaulis",89147,"REGLSO","Réglementation sans objet","Réglementation","PV1","France métropolitaine","Territoire","Arrêté ministériel du 13 octobre 1989 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale permanente ou temporaire, modifié par les arrêtés ministériels du 5 octobre 1992 (JORF du 28 octobre 1992, p. 14960) et du 9 mars 2009 (JORF du 13 mai 2009, p. 7974)","https://www.legifrance.gouv.fr/loda/id/LEGITEXT000006059328/"
"Carpesium cernuum",89195,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367"
"Cenchrus incertus",89484,"REGLSO","Réglementation sans objet","Réglementation","GUAnoEEEV","Guadeloupe","Territoire","Arrêté du 8 février 2018 relatif à la prévention de l'introduction et de la propagation des espèces végétales exotiques envahissantes sur le territoire de la Guadeloupe.","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000036610607&dateTexte=&categorieLien=id"
"Centaurea corymbosa",89567,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367"
"Centaurea pseudocineraria",89676,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367"
"Centaurium chloodes",89837,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367"
"Centaurium favargeri",89841,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367"
"Centranthus trinervis",89889,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367"
"Cephalanthera damasonium",89920,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006"
"Cephalanthera damasonium",89920,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810"
"Cephalanthera longifolia",89926,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006"
"Cephalanthera longifolia",89926,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810"
"Cephalanthera rubra",89928,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006"
"Cephalanthera rubra",89928,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810"
"Ceratonia siliqua",447038,"REGL","Réglementation","Réglementation","NV3","France métropolitaine","Territoire","Arrêté interministériel du 20 janvier 1982 relatif à la liste des espèces végétales protégées sur l'ensemble du territoire, modifié par les arrêtés du 15 septembre 1982 (JORF du 14 décembre 1982, p. 11147), du 31 août 1995 (JORF du 17 octobre 1995, pp. 15099-15101), du 14 décembre 2006 (JORF du 24 février 2007, p. 62) et du 23 mai 2013 (JORF du 7 juin 2013, texte 24)","http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000865328&fastPos=1&fastReqId=1607863946&categorieLien=cid&oldAction=rechTexte"
"Chamaerops humilis",90524,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006"
"Chamorchis alpina",90561,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006"
"Chamorchis alpina",90561,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810"
"Charybdis maritima",161772,"REGL","Réglementation","Réglementation","NV3","France métropolitaine","Territoire","Arrêté interministériel du 20 janvier 1982 relatif à la liste des espèces végétales protégées sur l'ensemble du territoire, modifié par les arrêtés du 15 septembre 1982 (JORF du 14 décembre 1982, p. 11147), du 31 août 1995 (JORF du 17 octobre 1995, pp. 15099-15101), du 14 décembre 2006 (JORF du 24 février 2007, p. 62) et du 23 mai 2013 (JORF du 7 juin 2013, texte 24)","http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000865328&fastPos=1&fastReqId=1607863946&categorieLien=cid&oldAction=rechTexte"
"Chloris virgata",90925,"REGLSO","Réglementation sans objet","Réglementation","MARnoEEEV","Martinique","Territoire","Arrêté du 8 février 2018 relatif à la prévention de l'introduction et de la propagation des espèces végétales exotiques envahissantes sur le territoire de la Martinique.","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000036610617&dateTexte=&categorieLien=id"
"Cicuta virosa",91199,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367"
"Cistus inflatus",91677,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367"
"Coeloglossum viride",92097,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006"
"Coeloglossum viride",92097,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810"
"Colchicum filifolium",92139,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367"
"Colocasia esculenta",447722,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006"
"Convallaria majalis",92282,"REGLSO","Réglementation sans objet","Réglementation","PV1","France métropolitaine","Territoire","Arrêté ministériel du 13 octobre 1989 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale permanente ou temporaire, modifié par les arrêtés ministériels du 5 octobre 1992 (JORF du 28 octobre 1992, p. 14960) et du 9 mars 2009 (JORF du 13 mai 2009, p. 7974)","https://www.legifrance.gouv.fr/loda/id/LEGITEXT000006059328/"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","V35P2","Ille-et-Vilaine","Département","Arrêté préfectoral du 27 juin 1999 portant réglementation de la cueillette de certaines plantes sauvages [dans le département d'Ille-et-Vilaine]","https://inpn.mnhn.fr/docs-web/docs/download/663"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","V06P2","Alpes-Maritimes","Département","Arrêté préfectoral du 18 juin 1991 [Protection et réglementation de certaines espèces végétales dans le département des Alpes-Maritimes] [modifié par l'arrêté préfectoral n° 2010-971 bis du 31 décembre 2010]","https://inpn.mnhn.fr/docs-web/docs/download/733"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","V46P1","Lot","Département","Arrêté préfectoral du 12 avril 1991 portant réglementation de la cueillette de certaines espèces végétales sauvages en tout temps et sur tout le territoire du département [du Lot]","https://inpn.mnhn.fr/docs-web/docs/download/676"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","V28P2","Eure-et-Loir","Département","Arrêté préfectoral n° 452 du 12 mars 1991 fixant la liste des espèces végétales faisant l'objet d'une réglementation de ramassage, de récolte ou de cession à titre gratuit ou onéreux dans le département d'Eure-et-Loir","https://inpn.mnhn.fr/docs-web/docs/download/658"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","V45P4","Loiret","Département","Arrêté préfectoral n° 91-01 du 7 février 1991 fixant la liste des espèces végétales faisant l'objet d'une réglementation de ramassage, de récolte ou de cession à titre gratuit ou onéreux dans le département du Loiret","https://inpn.mnhn.fr/docs-web/docs/download/675"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","V28P4","Eure-et-Loir","Département","Arrêté préfectoral n° 452 du 12 mars 1991 fixant la liste des espèces végétales faisant l'objet d'une réglementation de ramassage, de récolte ou de cession à titre gratuit ou onéreux dans le département d'Eure-et-Loir","https://inpn.mnhn.fr/docs-web/docs/download/658"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","V39P2","Jura","Département","Arrêté préfectoral n° 60 du 18 janvier 1993 portant réglementation de la cueillette de certaines plantes sauvages [dans le département du Jura]","https://inpn.mnhn.fr/docs-web/docs/download/667"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","V53P2","Mayenne","Département","Arrêté préfectoral du 22 novembre 1991 portant réglementation de la cueillette de certaines plantes sauvages dans le département de la Mayenne","https://inpn.mnhn.fr/docs-web/docs/download/682"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","V45P1","Loiret","Département","Arrêté préfectoral n° 91-01 du 7 février 1991 fixant la liste des espèces végétales faisant l'objet d'une réglementation de ramassage, de récolte ou de cession à titre gratuit ou onéreux dans le département du Loiret","https://inpn.mnhn.fr/docs-web/docs/download/675"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","V44P6","Loire-Atlantique","Département","Arrêté préfectoral n° 92/PE/147 du 13 mai 1992 : Réglementation de la cueillette de certaines plantes sauvages dans le département de Loire-Atlantique","https://inpn.mnhn.fr/docs-web/docs/download/673"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","V04P3","Alpes-de-Haute-Provence","Département","Arrêté préfectoral n° 95/1533 du 28 juillet 1995 : Réglementation de la cueillette de certaines espèces végétales sauvages [dans le département des Alpes-de-Haute-Provence]","https://inpn.mnhn.fr/docs-web/docs/download/732"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","V93P2","Seine-Saint-Denis","Département","Arrêté préfectoral n° 91-1384 du 30 avril 1991 de protection du muguet dans le département de la Seine-Saint-Denis","https://inpn.mnhn.fr/docs-web/docs/download/695"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","PV385","Isère","Département","Arrêté préfectoral n° 2010-06151 du 22 octobre 2010 pour la protection des espèces végétales sauvages et champignons dans le département de l'Isère","https://inpn.mnhn.fr/docs-web/docs/download/3601"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","V44P1","Loire-Atlantique","Département","Arrêté préfectoral n° 92/PE/147 du 13 mai 1992 : Réglementation de la cueillette de certaines plantes sauvages dans le département de Loire-Atlantique","https://inpn.mnhn.fr/docs-web/docs/download/673"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","V04P6","Alpes-de-Haute-Provence","Département","Arrêté préfectoral n° 95/1533 du 28 juillet 1995 : Réglementation de la cueillette de certaines espèces végétales sauvages [dans le département des Alpes-de-Haute-Provence]","https://inpn.mnhn.fr/docs-web/docs/download/732"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","V39P6","Jura","Département","Arrêté préfectoral n° 60 du 18 janvier 1993 portant réglementation de la cueillette de certaines plantes sauvages [dans le département du Jura]","https://inpn.mnhn.fr/docs-web/docs/download/667"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","V48P2","Lozère","Département","Arrêté préfectoral n° 91-1126 du 22 août 1991, portant réglementation de la cueillette de certaines plantes sauvages [dans le département de la Lozère]","https://inpn.mnhn.fr/docs-web/docs/download/677"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","V35P4","Ille-et-Vilaine","Département","Arrêté préfectoral du 27 juin 1999 portant réglementation de la cueillette de certaines plantes sauvages [dans le département d'Ille-et-Vilaine]","https://inpn.mnhn.fr/docs-web/docs/download/663"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","PV383","Isère","Département","Arrêté préfectoral n° 2010-06151 du 22 octobre 2010 pour la protection des espèces végétales sauvages et champignons dans le département de l'Isère","https://inpn.mnhn.fr/docs-web/docs/download/3601"
"Convallaria majalis",92282,"REGL","Réglementation","Réglementation","PV262","Drôme","Département","Arrêté préfectoral n° 08-5843 du 29 décembre 2008 [Protection et réglementation de certaines espèces végétales et champignons dans le département de la Drôme]","https://inpn.mnhn.fr/docs-web/docs/download/3622"
"Corallorhiza trifida",92421,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006"
"Corallorhiza trifida",92421,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810"
"Coronilla securidaca",92537,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367"
"Cosentinia vellea",92619,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367"
"Cotoneaster delphinensis",92651,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367"
"Crepis praemorsa",93112,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367"
"Crithmum maritimum",93190,"REGLSO","Réglementation sans objet","Réglementation","PV1","France métropolitaine","Territoire","Arrêté ministériel du 13 octobre 1989 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale permanente ou temporaire, modifié par les arrêtés ministériels du 5 octobre 1992 (JORF du 28 octobre 1992, p. 14960) et du 9 mars 2009 (JORF du 13 mai 2009, p. 7974)","https://www.legifrance.gouv.fr/loda/id/LEGITEXT000006059328/"
"Crithmum maritimum",93190,"REGL","Réglementation","Réglementation","PV295","Finistère","Département","Arrêté préfectoral n° 2010-0859 du 21 juin 2010 portant réglementation de la cueillette de certaines espèces végétales sauvages dans le département du Finistère","https://inpn.mnhn.fr/docs-web/docs/download/3582"
"Crithmum maritimum",93190,"REGL","Réglementation","Réglementation","PV299","Finistère","Département","Arrêté préfectoral n° 2010-0859 du 21 juin 2010 portant réglementation de la cueillette de certaines espèces végétales sauvages dans le département du Finistère","https://inpn.mnhn.fr/docs-web/docs/download/3582"
"Crithmum maritimum",93190,"REGL","Réglementation","Réglementation","PV293","Finistère","Département","Arrêté préfectoral n° 2010-0859 du 21 juin 2010 portant réglementation de la cueillette de certaines espèces végétales sauvages dans le département du Finistère","https://inpn.mnhn.fr/docs-web/docs/download/3582"
"Crithmum maritimum",93190,"REGL","Réglementation","Réglementation","PV296","Finistère","Département","Arrêté préfectoral n° 2010-0859 du 21 juin 2010 portant réglementation de la cueillette de certaines espèces végétales sauvages dans le département du Finistère","https://inpn.mnhn.fr/docs-web/docs/download/3582"
"Crithmum maritimum",93190,"REGL","Réglementation","Réglementation","PV2911","Finistère","Département","Arrêté préfectoral n° 2010-0859 du 21 juin 2010 portant réglementation de la cueillette de certaines espèces végétales sauvages dans le département du Finistère","https://inpn.mnhn.fr/docs-web/docs/download/3582"
"Crithmum maritimum",93190,"REGL","Réglementation","Réglementation","PV294","Finistère","Département","Arrêté préfectoral n° 2010-0859 du 21 juin 2010 portant réglementation de la cueillette de certaines espèces végétales sauvages dans le département du Finistère","https://inpn.mnhn.fr/docs-web/docs/download/3582"
"Crithmum maritimum",93190,"REGL","Réglementation","Réglementation","V35P3","Ille-et-Vilaine","Département","Arrêté préfectoral du 27 juin 1999 portant réglementation de la cueillette de certaines plantes sauvages [dans le département d'Ille-et-Vilaine]","https://inpn.mnhn.fr/docs-web/docs/download/663"
"Crithmum maritimum",93190,"REGL","Réglementation","Réglementation","PV298","Finistère","Département","Arrêté préfectoral n° 2010-0859 du 21 juin 2010 portant réglementation de la cueillette de certaines espèces végétales sauvages dans le département du Finistère","https://inpn.mnhn.fr/docs-web/docs/download/3582"
"Crithmum maritimum",93190,"REGL","Réglementation","Réglementation","PV297","Finistère","Département","Arrêté préfectoral n° 2010-0859 du 21 juin 2010 portant réglementation de la cueillette de certaines espèces végétales sauvages dans le département du Finistère","https://inpn.mnhn.fr/docs-web/docs/download/3582"
"Crocus ligusticus",93236,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367"
"Cyclamen purpurascens",93708,"REGLSO","Réglementation sans objet","Réglementation","PV1","France métropolitaine","Territoire","Arrêté ministériel du 13 octobre 1989 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale permanente ou temporaire, modifié par les arrêtés ministériels du 5 octobre 1992 (JORF du 28 octobre 1992, p. 14960) et du 9 mars 2009 (JORF du 13 mai 2009, p. 7974)","https://www.legifrance.gouv.fr/loda/id/LEGITEXT000006059328/"
"Cyclamen purpurascens",93708,"REGL","Réglementation","Réglementation","V39P2","Jura","Département","Arrêté préfectoral n° 60 du 18 janvier 1993 portant réglementation de la cueillette de certaines plantes sauvages [dans le département du Jura]","https://inpn.mnhn.fr/docs-web/docs/download/667"
"Cyclamen purpurascens",93708,"REGL","Réglementation","Réglementation","V39P6","Jura","Département","Arrêté préfectoral n° 60 du 18 janvier 1993 portant réglementation de la cueillette de certaines plantes sauvages [dans le département du Jura]","https://inpn.mnhn.fr/docs-web/docs/download/667"
"Cyclamen purpurascens",93708,"REGL","Réglementation","Réglementation","V04P6","Alpes-de-Haute-Provence","Département","Arrêté préfectoral n° 95/1533 du 28 juillet 1995 : Réglementation de la cueillette de certaines espèces végétales sauvages [dans le département des Alpes-de-Haute-Provence]","https://inpn.mnhn.fr/docs-web/docs/download/732"
"Cynodon dactylon",93803,"REGLSO","Réglementation sans objet","Réglementation","REUnoEEEV","Réunion","Territoire","Arrêté du 9 février 2018 relatif à la prévention de l'introduction et de la propagation des espèces végétales exotiques envahissantes sur le territoire de La Réunion","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000036610647&dateTexte=&categorieLien=id"
"Cyperus alternifolius",674685,"REGLSO","Réglementation sans objet","Réglementation","REUnoEEEV","Réunion","Territoire","Arrêté du 9 février 2018 relatif à la prévention de l'introduction et de la propagation des espèces végétales exotiques envahissantes sur le territoire de La Réunion","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000036610647&dateTexte=&categorieLien=id"
"Cyperus difformis",93918,"REGLSO","Réglementation sans objet","Réglementation","REUnoEEEV","Réunion","Territoire","Arrêté du 9 février 2018 relatif à la prévention de l'introduction et de la propagation des espèces végétales exotiques envahissantes sur le territoire de La Réunion","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000036610647&dateTexte=&categorieLien=id"
"Cyperus flavidus",93930,"REGLSO","Réglementation sans objet","Réglementation","REUnoEEEV","Réunion","Territoire","Arrêté du 9 février 2018 relatif à la prévention de l'introduction et de la propagation des espèces végétales exotiques envahissantes sur le territoire de La Réunion","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000036610647&dateTexte=&categorieLien=id"
